,Meta,Meta,early Ana,Ana,late Ana,late Ana
Number,T0243.7,T0243.5,T0243.4,T0208.1,T0275_10,T0369_8
all,3662,3812,7011,3317,1511,1306
closer 250nm,1402,1038,6105,2675,1003,801
further,2260,2774,906,642,508,505
,,,,,,
,length,length,length,length,length,length
,4666.6416,9531.2598,814.70953,2721.4426,10841.874,
,8917.9395,4713.2661,2079.1311,7551.0923,13385.076,
,9339.0254,5637.0996,935.3938,5450.126,3228.1963,
,7977.5889,8396.6006,533.85034,3940.6638,1427.8136,
,12404.529,7249.3398,3142.2275,3866.4172,2381.0796,
,4039.0168,6214.1445,1058.3568,7575.1777,2417.3208,
,22867.652,5832.1763,1813.8483,11890.896,10180.734,
,7016.1929,6666.4146,1208.4962,3748.1545,1305.47,
,3343.5024,4230.2344,1491.6882,3994.269,22476.09,
,5561.5308,4516.2227,2100.5908,9130.1934,603.63483,
,5359.5195,8950.6182,6042.6963,3162.0393,4536.4912,
,5794.3521,5921.3184,1000.5619,1553.0707,5023.4575,
,3740.7542,8994.1143,1181.3301,3080.1367,7474.2183,
,7074.8921,6248.6499,3598.2703,6062.2861,1858.4857,
,4827.9863,6226.3145,4188.9653,8865.4609,2458.7854,
,3300.9033,6434.4033,433.73572,4161.813,6916.6606,
,3232.8718,7329.4146,1691.2823,8247.4258,12285.301,
,10025.575,4603.4136,1025.5787,3975.5071,5766.4341,
,2213.0474,16909.152,1560.2032,4861.3096,6481.2939,
,3161.5815,7873.0029,1283.0216,7897.4087,14082.759,
,11322.123,6890.2227,742.97711,3912.4919,1272.9396,
,24794.912,10846.66,2618.9238,8844.3633,10197.276,
,29554.002,7561.1543,909.02179,2063.8879,2896.249,
,4966.6899,20399.027,1731.54,7579.7695,7025.5659,
,34639.992,5067.8345,2813.5105,11208.925,5924.3701,
,4590.4209,8571.0137,1129.2333,6530.4912,3096.6165,
,17356.4,6233.373,1743.2109,7792.8027,14953.087,
,9288.1299,17911.961,3011.6277,3803.8198,2237.1848,
,8352.168,29134.51,1328.5864,5916.9658,1413.6755,
,4807.2686,4471.2578,2658.2512,10450.781,12395.575,
,5189.207,12697.429,1187.224,12945.108,9778.4463,
,12829.529,3803.9399,558.51929,6943.5708,1845.4724,
,22865.738,12546.715,1403.8455,7081.75,576.23615,
,26853.828,22391.578,193.41972,6594.4658,1811.9821,
,6275.77,5203.1929,2384.0991,13866.554,2478.1042,
,11801.181,8837.3047,8138.0649,4393.0552,2554.7332,
,15875.562,2824.9368,1445.6223,4174.1089,5904.4297,
,7671.6074,6210.3613,497.23874,11021.411,4000.0293,
,4321.4058,6573.9434,581.59839,6455.9312,1138.2463,
,24238.1,4970.8994,5447.8013,13773.113,16923.576,
,16236.691,5372.875,576.01367,2884.4807,1141.085,
,6729.9448,5948.8901,369.66876,6349.2104,1667.168,
,18458.896,5646.394,553.31085,11207.3,2548.2515,
,7991.8994,7795.2456,11560.719,6348.3472,2062.603,
,5078.2183,13828.828,3788.0649,3018.1057,4478.8286,
,13684.027,5093.3311,577.4873,9557.1279,7315.292,
,4926.9092,4200.1694,1534.0931,15851.092,11617.196,
,29991.785,12610.531,725.73529,6550.3628,16823.668,
,8728.4941,4445.814,7293.207,7408.7559,9749.3896,
,22746.412,5679.2017,6669.437,5184.6982,16922.666,
,5646.7603,4711.9756,8456.3154,6421.6919,11539.862,
,17901.205,7393.8125,8179.3267,10026.014,16722.824,
,7047.2993,29179.102,21436.26,8758.8135,12567.72,
,14049.289,7034.5078,1961.718,3947.6133,14002.297,
,15441.759,4992.2563,12655.126,7385.9541,13275.895,
,20568.365,3654.999,10509.983,2879.4714,6518.8813,
,22285.322,22236.629,10135.409,10793.822,16861.758,
,8156.8501,24605.459,6836.5312,7475.6533,10225.424,
,13358.26,18660.068,6675.3994,14183.14,1570.425,
,5599.3643,6143.1621,4307.9673,9338.1436,28268.559,
,11990.384,5660.8086,1122.1757,11277.224,3734.6494,
,16988.289,18820.285,12410.491,2905.4707,9973.2803,
,17794.543,4201.5605,322.96915,8495.8799,42078.145,
,5708.5786,5369.6992,319.13028,5738.668,,
,8086.3706,4287.9961,185.83832,7348.1807,,
,5750.7271,5140.082,2277.9302,4048.4763,,
,11771.488,3908.7666,9758.4902,5766.334,,
,3675.3906,7877.6724,7212.9292,12506.269,,
,6294.0166,18352.592,10732.84,5549.2725,,
,21189.574,23707.857,16889.666,16188.325,,
,2318.9065,10827.048,10091.166,24869.455,,
,7772.3271,15011.611,13205.994,8204.166,,
,9600.751,11539.257,2805.293,10602.896,,
,20567.611,8644.0488,10354.587,7412.4517,,
,5882.0542,13223.767,1740.5917,2736.3,,
,22923.031,15737.365,2146.9424,4433.6182,,
,5421.7319,12530.791,1124.3683,3937.7219,,
,6645.9775,4919.1025,952.55109,8041.8735,,
,4377.0806,6436.0029,1995.9326,15946.389,,
,14472.579,5414.3799,13806.831,2719.8181,,
,11395.957,11316.177,1165.3555,3175.5361,,
,6198.8281,16030.548,7379.1367,7161.8496,,
,4360.2822,10203.104,7434.3799,7599.1704,,
,12383.018,14054.468,7487.3022,5932.6382,,
,4909.3452,6726.9458,1046.093,5871.479,,
,13706.733,12128.401,825.88464,6560.8599,,
,7729.7021,5814.2734,817.55383,8595.0928,,
,11950.564,11894.304,6144.4229,6438.7939,,
,2394.0605,5212.6621,1304.943,4825.1812,,
,9880.707,12202.315,1998.9291,3514.1338,,
,18881.582,7327.2822,8745.9053,15232.092,,
,1810.0291,6155.9844,5906.2363,7006.8501,,
,35261.977,5756.8247,7191.2891,6360.3149,,
,1942.4205,9405.0889,2596.4182,2931.699,,
,19894.842,5671.3843,862.28522,4955.9424,,
,11141.258,20641.207,2014.2875,6482.4185,,
,6343.8843,23040.205,4600.6143,7944.9355,,
,13953.729,11488.71,5674.9106,5995.6831,,
,9498.1172,9786.96,6691.6675,20090.877,,
,5025.9717,7220.6162,655.40625,8571.4287,,
,6134.9707,10284.524,4486.646,11772.532,,
,8823.5098,8459.7627,1118.0658,6273.7295,,
,3266.876,16770.25,2127.0535,6233.6421,,
,12640.227,9620.7188,727.90674,14184.611,,
,7077.166,6739.5825,2856.231,11441.162,,
,14268.75,11185.962,6514.0474,17769.941,,
,11558.285,8936.1328,2026.8403,3390.3806,,
,23644.568,9819.4004,886.31012,8567.7607,,
,3256.7334,15230.411,6676.3594,13315.968,,
,3988.5461,5310.7129,9372.375,2938.2949,,
,23529.557,19710.061,5869.0659,2959.9836,,
,8777.1641,11397.918,1915.7804,12438.584,,
,6462.8701,3737.6802,1852.4136,2854.2732,,
,2802.1448,10103.213,2137.9409,7200.2939,,
,4469.4771,4520.9224,12993.938,9852.1045,,
,9865.2539,18102.201,1798.667,10872.126,,
,10523.644,17224.221,1179.339,13470.529,,
,8151.3921,4742.3057,1091.1643,6101.9067,,
,13466.759,6995.1318,2144.8372,8190.4775,,
,4289.1318,8092.1445,1656.3057,5424.0913,,
,6568.3022,11818.663,816.21246,5551.2964,,
,1869.561,10702.125,1540.9928,8632.9746,,
,14004.156,14203.194,13304.473,8067.2314,,
,4128.689,8019.5439,5485.2778,9003.2256,,
,7183.498,12664.229,17139.68,4390.7266,,
,2437.094,9876.0264,6290.4307,12874.399,,
,4003.9924,8678.6787,1144.5681,11645.981,,
,2046.4713,5582.2734,1395.4583,4849.7788,,
,3308.918,3660.2085,1758.9775,10895.525,,
,3992.7197,8350.5488,2381.9109,15754.099,,
,26165.422,18364.564,7833.543,8075.4883,,
,24663.379,10877.782,3246.7021,8602.915,,
,2649.5886,16320.928,1856.6949,6134.2334,,
,2857.7185,20613.582,1568.7133,7024.8491,,
,1841.7837,13748.748,4958.8555,8351.5186,,
,3155.6724,15401.574,1174.811,7575.397,,
,4438.8271,16721.895,710.33521,5586.8594,,
,2885.4028,15960.898,2218.4758,8820.9336,,
,7071.8608,8856.3955,7048.728,9220.4951,,
,7740.0098,7824.4268,2258.9651,4872.0732,,
,2025.7701,4085.4412,5170.959,5706.5957,,
,22341.959,4430.6694,3518.3589,10699.708,,
,12237.664,13372.231,5684.7407,7033.771,,
,9913.9883,4241.3086,3573.9673,3297.5906,,
,9013.7393,4127.167,3841.5747,5146.3086,,
,11484.568,19537.904,3213.5042,2988.5056,,
,10206.675,21198.166,5884.5938,10866.491,,
,13246.126,7524.4062,1635.6268,6373.9995,,
,11954.733,10196.104,1227.3329,22835.982,,
,8455.1143,5744.3496,2402.1882,10027.849,,
,4818.7549,26637.811,8924.0186,7396.0229,,
,9529.6699,5741.3662,1074.5844,2288.0203,,
,19627.473,17387.633,2106.0042,4597.9219,,
,18429.854,3690.1479,1095.2469,17692.047,,
,8683.9756,16485.492,1273.1676,6501.874,,
,20588.664,7690.4062,5904.9062,8460.7275,,
,15312.963,9374.9971,548.19427,11502.086,,
,12366.848,2502.5422,7842.3384,8049.583,,
,25232.078,4597.3042,2255.021,2295.0356,,
,7999.6792,10319.739,10401.553,13029.166,,
,9091.3223,20560.043,11670.088,14824.126,,
,15250.967,11768.074,1028.0234,8425.0986,,
,15483.446,11845.716,481.5759,5610.3647,,
,28728.709,7863.8276,4550.8257,7569.2065,,
,10774.456,8321.1406,848.19336,9470.2627,,
,15417.888,10667.595,1191.7611,3478.6467,,
,30210.578,7527.7417,2133.5435,16701.211,,
,19023.283,9799.708,5648.3677,14277.266,,
,4543.5405,16211.922,4159.4038,14688.868,,
,3752.4641,17679.23,885.35529,3279.5979,,
,20529.229,9671.5312,2995.9551,10820.791,,
,4664.3657,16667.438,1668.1309,14305.716,,
,5125.8623,5204.2681,2671.9595,5247.144,,
,1688.0701,4258.1846,2684.0234,11907.7,,
,21584.189,14285.429,1391.0515,12514.536,,
,21422.576,6523.9927,1303.0516,7959.1738,,
,14327.666,2586.1033,1453.8746,8695.4238,,
,14824.57,15328.638,1153.2445,2544.1602,,
,8083.2231,4556.3032,3730.7778,3183.0396,,
,8977.3691,19457.869,1881.0051,7306.7417,,
,14199.24,12312.14,2573.1589,3518.6855,,
,20756.807,3964.3989,4663.4146,6952.9009,,
,16971.77,4846.9004,3173.1848,3988.6279,,
,15851.926,13118.701,530.66132,3188.0781,,
,13632.225,9964.3379,2402.0334,6083.1934,,
,15406.949,5428.4717,1393.7217,4824.4595,,
,11820.444,6083.1411,13308.257,7684.0552,,
,27671.137,4585.4365,2408.8401,4756.0127,,
,19893.246,28405.002,1452.3171,15875.994,,
,19228.773,21712.869,506.34143,5673.4844,,
,7286.9619,7326.9297,1866.0735,3942.3354,,
,8894.6943,5434.8164,2227.7637,12546.127,,
,5629.0562,10333.443,628.61169,21329.85,,
,18476.965,19548.355,1195.0826,2308.3701,,
,4962.3228,12004.343,2856.479,1360.4766,,
,12726.83,3554.9673,1399.7975,6091.6299,,
,7233.8857,14493.633,1260.6621,7219.4976,,
,31459.947,11698.43,1424.6775,7042.8818,,
,21080.104,7116.9512,2253.218,2756.2661,,
,17203.656,6902.2788,3313.0132,3322.5315,,
,21200.51,6685.0474,907.97729,4993.8428,,
,4240.3872,4152.7251,6041.2544,10661.359,,
,5444.6812,23933.553,1901.5604,2391.6567,,
,12063.676,5225.0591,1057.5969,4846.2651,,
,29731.17,20848.871,1061.0969,1666.6907,,
,5383.0352,4654.3701,1949.4647,5481.4268,,
,10447.78,14909.932,1923.5217,2000.3314,,
,5923.9082,5847.103,7938.4756,6900.54,,
,16390.791,14446.37,1767.3896,8342.5254,,
,13795.367,19424.447,5510.5239,12127.241,,
,7127.48,11354.7,1782.6217,1576.4658,,
,5347.8169,5849.0493,2254.1057,7217.7261,,
,2373.1421,11408.979,4018.4749,21360.695,,
,25371.053,6237.2021,2543.9556,1854.7208,,
,19461.33,15605.168,1105.7249,1180.52,,
,16772.688,14019.791,7550.5176,3312.8953,,
,13152.896,4091.7285,5192.8242,11787.158,,
,2618.6362,21950.322,2016.8661,13350.204,,
,6746.1851,13037.139,10380.438,5672.1636,,
,2945.252,7825.7798,4437.1655,4067.0828,,
,5620.4604,11467.942,2326.447,18851.764,,
,14750.311,11242.016,2410.9951,8883.5156,,
,6519.5967,29444.238,2365.4968,10201.833,,
,17899.467,16156.515,4868.8853,14385.674,,
,9311.5479,3957.4114,2323.7573,15851.231,,
,10764.138,16796.264,2577.2732,9674.6357,,
,14380.638,3666.3198,3797.8394,12159.133,,
,13868.296,11755.957,1213.0515,4739.6851,,
,13254.548,4277.6289,993.76038,12506.634,,
,13354.317,4233.3721,6332.6152,5442.9829,,
,5499.3921,9598.5615,8111.8628,4349.8311,,
,10235.595,11486.448,1093.598,9953.9014,,
,9377.9062,5701.8936,3950.0144,5603.0381,,
,21827.107,27476.113,3559.5732,3617.3154,,
,9250.0654,14995.526,2973.2219,9530.8408,,
,5346.0718,3738.7168,2183.688,4550.5923,,
,4019.6445,6891.9956,14473.291,3010.4172,,
,20319.266,15400.574,1047.8983,4929.5771,,
,15944.437,10645.285,3129.3225,2217.3464,,
,4376.8809,8816.1543,1814.4304,5037.8384,,
,7324.999,4824.2988,2512.2656,9060.7881,,
,5605.251,22836.061,10408.505,2390.0271,,
,10944.65,19696.508,576.80341,13882.229,,
,9708.502,9287.3125,2916.6882,15581.035,,
,3643.731,10678.362,1713.3688,8285.4014,,
,14548.889,6199.9082,1425.8264,6613.5195,,
,6734.3105,16390.969,2152.2373,10196.562,,
,5170.208,14654.678,3433.4653,9256.4883,,
,10559.07,11008.046,1468.6158,12135.033,,
,4547.7515,14128.317,2022.3945,3281.9509,,
,7574.356,20695.498,5376.5615,4708.23,,
,23544.686,3411.0459,5403.373,15872.728,,
,5759.3286,15658.965,1452.5027,3324.6716,,
,4922.4575,25138.006,2312.5598,5856.6929,,
,14867.948,12201.666,2160.908,3571.3433,,
,4047.876,6678.4937,3505.9897,2481.7952,,
,21914.785,1971.7319,2906.7375,2808.8728,,
,3481.5447,16060.601,661.45599,4661.9131,,
,2659.1597,11442.739,2355.8855,3428.4163,,
,7636.4868,23895.035,2892.998,2570.5742,,
,7199.2051,16087.468,1503.0485,4258.9229,,
,6449.9072,7675.2158,4610.0356,4147.1196,,
,9718.1699,7907.9253,1964.1351,8124.6855,,
,2535.7493,16503.031,6710.4541,11018.541,,
,10358.112,7304.0308,8930.7764,3341.1511,,
,4434.8193,3883.6272,1688.8336,14726.983,,
,9439.8809,4140.7515,2803.7734,10629.271,,
,8939.2207,9327.001,1115.9012,2705.7456,,
,6797.4653,17428.865,3004.4985,7069.0469,,
,4890.5757,4994.2651,5719.1431,2209.1367,,
,3891.8799,7008.2051,1395.0262,11235.491,,
,8361.2998,7178.9678,7699.5469,4286.7139,,
,5413.5093,6181.5386,1433.8962,21305.881,,
,7187.3516,9463.7451,2956.1582,4560.1675,,
,6206.6406,8551.4033,4531.0093,6279.6982,,
,1904.2261,4992.355,2059.1458,13279.059,,
,7012.98,10739.009,1001.9852,2352.7983,,
,7021.7202,4408.8643,1839.0828,7897.7109,,
,3144.1982,20923.146,1698.6941,9725.2012,,
,23855.789,20248.113,6142.7241,1585.7998,,
,7547.5308,5445.7129,1514.0226,7021.6382,,
,4385.1724,19559.709,821.11432,7356.6675,,
,2023.5743,26047.699,11718.875,8403.9805,,
,3830.3579,13724.859,5540.5806,3586.6829,,
,9898.8779,25812.617,4507.4585,10713.136,,
,15898.674,7803.2559,9285.8838,7652.7739,,
,1974.735,12786.242,4065.6182,5074.1392,,
,6273.4849,25052.635,7019.0151,4170.9785,,
,9284.8018,18196.859,2384.7737,3999.1257,,
,8698.249,12323.793,1932.7273,12847.255,,
,20603.973,6328.3667,20382.703,10829.174,,
,10047.008,11959.918,7009.6582,6559.4277,,
,3806.2678,6255.9629,1410.2449,14244.594,,
,5084.7168,20006.43,2623.9275,5505.5269,,
,9859.3115,4081.6438,1574.4816,2045.0516,,
,4300.8784,9357.0859,1351.1024,11529.059,,
,9629.8242,26321.572,891.20923,13449.719,,
,6535.7041,19750.043,1455.5869,18984.121,,
,7482.5342,14418.755,654.71625,4745.3984,,
,11208.111,41111.699,2101.4712,2907.0107,,
,19522.67,13182.559,14009.911,5753.4424,,
,8961.9463,7871.1416,1514.1976,8273.8477,,
,10318.533,12464.482,445.85492,6279.77,,
,33554.711,33068.645,1652.9358,7892.3071,,
,7864.8022,10416.738,7692.27,17583.309,,
,17369.691,12305.608,1595.5864,10215.39,,
,10931.789,6214.1465,3348.2405,3345.5427,,
,14385.271,9865.3037,1145.7256,7019.6865,,
,8169.165,4899.7607,1543.0222,3661.7861,,
,18385.5,4116.7974,2258.3677,4135.7603,,
,5875.5483,4720.3604,1062.0155,3989.802,,
,22120.748,9129.6523,6029.4731,7292.8936,,
,21286.723,30788.158,1163.4115,16140.732,,
,5958.1797,8987.665,547.96313,3398.7356,,
,12692.193,17310.502,2191.998,9580.8457,,
,9218.3008,7008.938,1203.356,15045.186,,
,16915.713,12529.106,951.54602,9030.1504,,
,3419.4563,17199.107,3506.1987,13611.517,,
,25072.16,26388.746,3047.1316,9024.6816,,
,19562.254,5717.6035,4004.6042,6514.1978,,
,17191.1,31352.131,2100.9521,5952.0425,,
,15489.604,23313.67,4207.1577,8907.3896,,
,5880.6982,14120.427,2345.5422,3769.6885,,
,21396.432,33764.938,2857.0532,7801.606,,
,13593.24,7069.6401,6204.3267,11529.575,,
,17700.311,19919.686,2058.1362,5130.7134,,
,5179.188,5802.3115,1800.0032,5574.1157,,
,8491.1211,16071.924,1302.0616,3263.3044,,
,22030.031,2938.1882,2314.5559,2807.8579,,
,31679.861,11602.156,7743.4902,12024.909,,
,6206.0977,9854.0449,10903.918,17581.574,,
,20220.408,5731.1562,761.85358,4602.2144,,
,28178.486,30360.73,2848.9351,5615.1157,,
,3594.8584,4245.2241,1407.6682,11551.418,,
,13025.666,15100.087,3818.6802,5229.8271,,
,10144.378,14575.771,1649.1501,9567.2559,,
,9104.5205,11685.32,7149.9414,4225.4019,,
,23850.84,1476.8645,964.53729,9292.6729,,
,18886.158,4995.9854,2100.5283,12274.006,,
,31120.068,17419.744,1656.7856,6807.9185,,
,16040.976,7311.9917,4551.8218,6606.2222,,
,14572.479,6163.8911,2590.6196,15345.537,,
,12799.168,10998.645,6364.4155,4706.9331,,
,10402.59,14680.543,1208.2457,11531.482,,
,25091.232,12091.022,1190.3552,3506.5872,,
,3996.821,4868.2393,5416.9819,10788.385,,
,5198.5293,18262.057,3270.3796,7258.5967,,
,17226.889,10703.507,1539.649,5431.4336,,
,6734.3164,12567.74,1249.2701,8856.8906,,
,9230.6074,10419.707,541.76965,3306.311,,
,17972.439,5760.7773,8189.9248,2823.759,,
,7710.9937,5644.3555,479.48578,7557.0298,,
,15022.699,23924.492,5743.5547,4582.2271,,
,3100.4329,2285.7615,5817.5957,20086.457,,
,23927.068,10551.918,3969.5645,10657.329,,
,9366.0967,14617.028,2800.8921,8476.9092,,
,12892.065,24139.967,1837.2804,9018.2871,,
,39620.09,13248.028,2738.0469,7224.1304,,
,7037.8691,4467.7876,4124.103,12182.732,,
,19335.707,22806.148,363.20996,8085.6152,,
,5448.0581,15294.849,2242.5203,9931.4814,,
,20513.912,7050.5874,1469.5468,3521.9722,,
,28053.25,6056.9546,1998.4807,7489.5044,,
,17963.771,9319.8408,940.55505,14107.812,,
,14771.488,10509.105,2068.1433,8816.3965,,
,17855.881,21945.035,2290.2595,14763.098,,
,15224.308,6153.0894,2404.4661,4176.687,,
,8098.0352,11473.367,4286.439,9216.5312,,
,6129.4897,15112.627,3288.8938,9719.5068,,
,15908.255,12864.636,500.80582,4056.5803,,
,9420.1768,12046.498,7093.1973,2924.2256,,
,2954.4458,6208.979,3603.2153,20897.947,,
,20817.219,7850.0771,1778.3463,15850.039,,
,10288.674,30379.361,4835.6182,3921.1704,,
,25405.283,8893.2822,8461.3027,13604.828,,
,18910.609,22059.23,846.54895,5290.7646,,
,5606.6636,10865.366,2058.9072,4403.5322,,
,14875.729,14428.987,1001.7452,10280.249,,
,18598.873,18405.021,1321.361,3933.4309,,
,3718.533,2652.1899,1043.134,4505.2246,,
,2974.1445,33852.613,1086.8765,12412.223,,
,35205.074,8635.6758,1582.015,9249.9648,,
,5216.8716,14478.396,4965.5781,3416.7249,,
,19274.605,16869.689,3120.6726,9153.2754,,
,7605.8145,10535.563,2659.8081,8381.0664,,
,5425.3774,11089.815,1143.2277,11322.32,,
,9654.2949,4177.124,4057.1868,3549.4709,,
,4316.1089,7888.519,1944.0679,6574.1157,,
,12878.477,5551.4512,8980.4131,2015.021,,
,24455.885,15820.587,2011.3595,2836.3105,,
,10322.758,7764.5005,4549.4385,5890.3154,,
,17002.547,23578.014,7763.6743,7888.5923,,
,23243.625,16518.854,424.63174,9191.749,,
,9091.1748,7104.5771,2707.801,13935.015,,
,6222.436,4946.7573,3616.0942,15236.242,,
,6798.2505,5493.4702,6116.9351,15138.53,,
,6704.7095,8062.6567,2083.708,4589.9932,,
,5709.7754,12617.444,1695.6698,6238.9097,,
,21401.451,6907.6357,2514.6497,8398.5293,,
,11687.49,8395.0762,9709.3301,13795.955,,
,4183.8296,13335.589,2467.5825,13518.917,,
,7679.0107,37893.164,2187.0344,5917.2285,,
,15361.158,12957.092,6051.3208,9483.626,,
,15320.024,14869.372,17198.088,7752.8184,,
,17439.191,3581.7866,2738.814,14790.067,,
,6126.0376,24330.219,2609.5007,23377.061,,
,2309.2083,8697.1572,1749.439,10302.427,,
,18952.66,19210.713,1721.1476,2837.032,,
,7760.3042,6172.4019,4864.875,3691.7756,,
,11834.137,2141.5312,3077.6289,18755.391,,
,4628.9634,5579.5171,3463.865,16691.525,,
,14677.491,8693.8926,8131.7695,12640.967,,
,2951.9097,7683.4189,10192.823,3258.8521,,
,16169.286,28016.738,10868.384,4250.6621,,
,11634.51,1359.4628,6317.2383,2374.0991,,
,9588.0117,10496.265,2881.5017,7347.7881,,
,16812.803,11517.488,3686.1599,6295.439,,
,8434.9033,5018.1318,11256.489,5342.8291,,
,29426.264,6247.916,8103.876,5622.6421,,
,6674.6079,11904.045,11904.988,15393.515,,
,31979.42,11966.96,8805.8447,13406.756,,
,20959.068,12216.293,6011.397,15699.657,,
,5331.9448,18072.715,6900.4907,3968.3953,,
,7244.4053,4708.7314,9578.5117,23900.424,,
,21836.939,25653.674,10469.988,3945.5417,,
,11760.256,12929.44,8980.0615,13843.566,,
,16850.225,13615.77,12817.673,3113.7637,,
,15257.795,13582.123,9744.5166,2971.3176,,
,7366.0386,10174.947,14113.543,4388.002,,
,34403.82,29703.912,6351.4395,7573.5977,,
,15380.85,11588.506,13962.007,12010.584,,
,13904.62,4715.0742,2939.9863,5790.5161,,
,11985.412,6333.7822,9205.0029,22907.824,,
,3321.5911,25721.162,9029.5479,9320.8477,,
,13354.324,5065.2114,4643.8936,12611.995,,
,9215.8447,9988.3896,8496.9961,4413.4224,,
,8759.4883,8315.0635,14180.467,5489.251,,
,7768.0635,13934.722,9612.6621,3638.0979,,
,3405.532,9700.8203,4233.7373,7917.6714,,
,8101.0186,7421.0039,8780.0898,3179.3477,,
,4433.5503,35084.668,6261.2002,8793.1494,,
,9111.5234,7451.0576,4030.9915,7153.9458,,
,29286.113,10773.618,14297.511,2676.9722,,
,6102.6289,11541.277,3755.6106,7325.2451,,
,3964.7849,10068.473,9626.2139,10039.092,,
,4308.04,4148.1372,13457.515,3610.167,,
,5074.5957,6898.8091,13982.712,12266.348,,
